FAAM-ID,Title,Permalink,"Holding Institution","Score format","Score complexity","GitHub Image URL"
KCA-030902415212,"1re Suite",https://anet.be/record/opacdkvc/c:lvd:12917288/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030902415212/images/
KCA-030902146999,"2e suite",https://anet.be/record/opacdkvc/c:lvd:12916126/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030902146999/images/
KCA-030902147054,"2e suite",https://anet.be/record/opacdkvc/c:lvd:12916126/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030902147054/images/
KCA-030903966585,"2e suite",https://anet.be/record/opacdkvc/c:lvd:12916126/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030903966585/images/
KCA-030902415188,Ballade,https://anet.be/record/opacdkvc/c:lvd:12917235/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030902415188/images/
KCA-030902147005,Ballade,https://anet.be/record/opacdkvc/c:lvd:12917235/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030902147005/images/
KCA-030902565354,"3e Suite",https://anet.be/record/opacdkvc/c:lvd:12916155/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030902565354/images/
KCA-030903966601,"3e Suite",https://anet.be/record/opacdkvc/c:lvd:12916155/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030903966601/images/
KCA-030902565446,"4e Suite",https://anet.be/record/opacdkvc/c:lvd:12916996/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030902565446/images/
KCA-030902565479,"4e Suite",https://anet.be/record/opacdkvc/c:lvd:12916996/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030902565479/images/
KCA-030903966593,"4e Suite",https://anet.be/record/opacdkvc/c:lvd:12916996/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030903966593/images/
KCA-030902565487,"5e suite",https://anet.be/record/opacdkvc/c:lvd:6805674/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030902565487/images/
KCA-030901506086,"Quatrième fantasia (fantastique), op. 20",https://anet.be/record/opacdkvc/c:lvd:7082748/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030901506086/images/
KCA-030902146890,"Convoluut : werken voor piano.",https://anet.be/record/opacdkvc/c:lvd:6786501/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030902146890/images/
KCA-030902146544,"Rubens-marsch: op motiven der Rubens-cantate",https://anet.be/record/opacdkvc/c:lvd:7060489/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030902146544/images/
KCA-030901514759,"Fantasia: piano-forte",https://anet.be/record/opacdkvc/c:lvd:6712527/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030901514759/images/
KCA-030904384622,"Grelots-ripple : mazurka pour piano, op. 26",https://anet.be/record/opacdkvc/c:lvd:15185449/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030904384622/images/
KCA-030901805918,"Dix enfantines",https://anet.be/record/opacdkvc/c:lvd:6718473/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030901805918/images/
KCA-030901815347,"Dix enfantines",https://anet.be/record/opacdkvc/c:lvd:6718473/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030901815347/images/
KCA-030901805751,Gavotte,https://anet.be/record/opacdkvc/c:lvd:7084647/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030901805751/images/
KCA-030901805900,Kinderdeuntjes,https://anet.be/record/opacdkvc/c:lvd:6722456/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030901805900/images/
KCA-030901805892,Kinderdeuntjes,https://anet.be/record/opacdkvc/c:lvd:6722456/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030901805892/images/
KCA-030901805850,"Toccate: pour piano",https://anet.be/record/opacdkvc/c:lvd:6755742/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030901805850/images/
KCA-030902404588,"In memoriam : voor piano-forte",https://anet.be/record/opacdkvc/c:lvd:12862480/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030902404588/images/
KCA-030902404810,"In memoriam : voor piano-forte",https://anet.be/record/opacdkvc/c:lvd:12862480/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030902404810/images/
KCA-030902929402,"De bron in de eenzame tempel : voor piano = La source dans les ruines du temple : pour piano",https://anet.be/record/opacdkvc/c:lvd:6810650/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030902929402/images/
KCA-030902929378,"De bron in de eenzame tempel : voor piano = La source dans les ruines du temple : pour piano",https://anet.be/record/opacdkvc/c:lvd:6810650/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030902929378/images/
KCA-030902929394,"De bron in de eenzame tempel : voor piano = La source dans les ruines du temple : pour piano",https://anet.be/record/opacdkvc/c:lvd:6810650/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030902929394/images/
KCA-030904337265,"Kerstverhaal : voor piano . De afgod met de narrenglimlach : voor piano = Conte de Noël : pour piano . L'idole au sourire narquois : pour piano",https://anet.be/record/opacdkvc/c:lvd:6810614/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",
KCA-030904337273,"Kerstverhaal : voor piano . De afgod met de narrenglimlach : voor piano = Conte de Noël : pour piano . L'idole au sourire narquois : pour piano",https://anet.be/record/opacdkvc/c:lvd:6810614/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",
KCA-030901436383,"Nocturne : pour piano",https://anet.be/record/opacdkvc/c:lvd:6783592/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030901436383/images/
KCA-030904711642,"Nocturne : pour piano",https://anet.be/record/opacdkvc/c:lvd:6783592/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030904711642/images/
KCA-030904711626,"Nocturne : pour piano",https://anet.be/record/opacdkvc/c:lvd:6783592/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030904711626/images/
KCA-030904711634,"Nocturne : pour piano",https://anet.be/record/opacdkvc/c:lvd:6797898/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030904711634/images/
KCA-030904518203,Melancholia,https://anet.be/record/opacdkvc/c:lvd:6724541/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030904518203/images/
KCA-030903079199,"Miniaturen : voor klavier",https://anet.be/record/opacdkvc/c:lvd:13203572/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030903079199/images/
KCA-030904517924,"Miniaturen : voor klavier",https://anet.be/record/opacdkvc/c:lvd:13203572/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030904517924/images/
KCA-030904499578,Pastorale,https://anet.be/record/opacdkvc/c:lvd:6725162/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030904499578/images/
KCA-030904482400,"Moment musical : pour piano",https://anet.be/record/opacdkvc/c:lvd:15224690/N,"Heritage Library Royal Conservatoire Antwerp","Polyphonic Parts","Mechanical print",
KCA-030902354759,"Ik droomde!",https://anet.be/record/opacdkvc/c:lvd:6793327/N,"Heritage Library Royal Conservatoire Antwerp","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030902354759/images/
KCA-030902354767,"Ik droomde!",https://anet.be/record/opacdkvc/c:lvd:6793327/N,"Heritage Library Royal Conservatoire Antwerp","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030902354767/images/
KCA-030901426814,"Het lied der heidebloem",https://anet.be/record/opacdkvc/c:lvd:6778316/N,"Heritage Library Royal Conservatoire Antwerp","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030901426814/images/
KCA-030902762332,"Le nuage : romance",https://anet.be/record/opacdkvc/c:lvd:427006/N,"Heritage Library Royal Conservatoire Antwerp","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030902762332/images/
KCA-030902357919,"Sérénade de Milenka: pour ténor: (ton original)",https://anet.be/record/opacdkvc/c:lvd:12939634/N,"Heritage Library Royal Conservatoire Antwerp","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030902357919/images/
KCA-030902357885,"Sérénade de Milenka: pour ténor: (ton original)",https://anet.be/record/opacdkvc/c:lvd:12939634/N,"Heritage Library Royal Conservatoire Antwerp","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030902357885/images/
KCA-030901603982,"Le capitaine Henriot",https://anet.be/record/opacdkvc/c:lvd:7013061/N,"Heritage Library Royal Conservatoire Antwerp",Parts,"Manuscript sketch",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030901603982/images/
KCA-030901603966,"Le capitaine Henriot Duetto",https://anet.be/record/opacdkvc/c:lvd:7013061/N,"Heritage Library Royal Conservatoire Antwerp","Full Score","Manuscript sketch",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030901603966/images/
KCA-030902614640,"Le farfadet : opéra comique en un acte",https://anet.be/record/opacdkvc/c:lvd:13205668/N,"Heritage Library Royal Conservatoire Antwerp","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030902614640/images/
KCA-030902614491,"La Mascotte : opéra-comique en 3 actes",https://anet.be/record/opacdkvc/c:lvd:13206947/N,"Heritage Library Royal Conservatoire Antwerp","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030902614491/images/
KCA-030901706736,"La Mascotte : opéra-comique en 3 actes",https://anet.be/record/opacdkvc/c:lvd:13206947/N,"Heritage Library Royal Conservatoire Antwerp","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030901706736/images/
KCA-030901604147,"Le billet de Marguerite",https://anet.be/record/opacdkvc/c:lvd:7012907/N,"Heritage Library Royal Conservatoire Antwerp","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030901604147/images/
KCA-030902587564,"Quentin Durward : opéra comique en 3 actes : trio chanté par MM. Jourdan, Faure et Barrielle",https://anet.be/record/opacdkvc/c:lvd:13144363/N,"Heritage Library Royal Conservatoire Antwerp","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030902587564/images/
KCA-030901353307,"Duo I in d-moll : für 2 Clarinetten",https://anet.be/record/opacdkvc/c:lvd:6770966/N,"Heritage Library Royal Conservatoire Antwerp","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030901353307/images/
KCA-030904487201,"Sinfonietta, op. 48",https://anet.be/record/opacdkvc/c:lvd:6751968/N,"Heritage Library Royal Conservatoire Antwerp","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030904487201/images/
KCA-030904487219,"Sinfonietta, op. 48",https://anet.be/record/opacdkvc/c:lvd:6751968/N,"Heritage Library Royal Conservatoire Antwerp",Parts,"Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030904487219/images/
KCA-030904487227,"Sinfonietta, op. 48",https://anet.be/record/opacdkvc/c:lvd:6751968/N,"Heritage Library Royal Conservatoire Antwerp",Parts,"Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030904487227/images/
KCA-030904487235,"Sinfonietta, op. 48",https://anet.be/record/opacdkvc/c:lvd:6751968/N,"Heritage Library Royal Conservatoire Antwerp",Parts,"Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030904487235/images/
KCA-030904487243,"Sinfonietta, op. 48",https://anet.be/record/opacdkvc/c:lvd:6751968/N,"Heritage Library Royal Conservatoire Antwerp",Parts,"Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030904487243/images/
KCA-030904487250,"Sinfonietta, op. 48",https://anet.be/record/opacdkvc/c:lvd:6751968/N,"Heritage Library Royal Conservatoire Antwerp",Parts,"Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030904487250/images/
KCA-030904487268,"Sinfonietta, op. 48",https://anet.be/record/opacdkvc/c:lvd:6751968/N,"Heritage Library Royal Conservatoire Antwerp",Parts,"Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030904487268/images/
KCA-030904487276,"Sinfonietta, op. 48",https://anet.be/record/opacdkvc/c:lvd:6751968/N,"Heritage Library Royal Conservatoire Antwerp",Parts,"Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030904487276/images/
KCA-030904487284,"Sinfonietta, op. 48",https://anet.be/record/opacdkvc/c:lvd:6751968/N,"Heritage Library Royal Conservatoire Antwerp",Parts,"Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030904487284/images/
KCA-030904721377,"Danses concertantes : for chamber orchestra = Danses concertantes : für Kammerorchester",https://anet.be/record/opacdkvc/c:lvd:14080076/N,"Heritage Library Royal Conservatoire Antwerp","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030904721377/images/
KCA-030904192645,Berceuse,https://anet.be/record/opacdkvc/c:lvd:14794102/N,"Heritage Library Royal Conservatoire Antwerp","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030904192645/images/
KCA-030904192652,Berceuse,https://anet.be/record/opacdkvc/c:lvd:14794102/N,"Heritage Library Royal Conservatoire Antwerp",Parts,"Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030904192652/images/
KCA-030901582434,"Grande Sonate brillante : für Gitarre und Klavier, op. 102",https://anet.be/record/opacdkvc/c:lvd:6754661/N,"Heritage Library Royal Conservatoire Antwerp","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030901582434/images/
